underlying,underlying_last,optionroot,type,expiration,quotedate,strike,last,bid,ask,volume,openinterest,ivbid,ivask,delta,gamma
MELI,41.7,QMB080216C00060000,call,02/16/2008,01/29/2008,60.0,0.4,0.35,0.45,507,829,1.1063,1.1739,0.1123,0.017
MELI,41.7,QMB080216P00060000,put,02/16/2008,01/29/2008,60.0,17.5,18.2,19.1,60,1393,0.6477,1.4182,-0.9007,0.0163
MELI,41.7,QMB080216C00065000,call,02/16/2008,01/29/2008,65.0,0.2,0.2,0.35,869,1381,1.1474,1.2823,0.0678,0.0116
MELI,41.7,QMB080216P00065000,put,02/16/2008,01/29/2008,65.0,20.0,23.0,23.7,0,152,0.0,1.402,-0.9391,0.011000000000000001
MELI,41.7,QMB080216C00070000,call,02/16/2008,01/29/2008,70.0,0.15,0.15,0.25,433,827,1.232,1.348,0.0422,0.0078
MELI,41.7,QMB080216P00070000,put,02/16/2008,01/29/2008,70.0,25.14,27.9,28.8,0,58,0.0,1.6376,-0.9663,0.0068
MELI,41.7,QMB080216C00075000,call,02/16/2008,01/29/2008,75.0,0.2,0.0,0.2,0,531,0.0,1.4278,0.0277,0.0054
MELI,41.7,QMB080216P00075000,put,02/16/2008,01/29/2008,75.0,34.1,32.9,33.8,0,87,0.0,1.7961,-0.9817,0.0041
MELI,41.7,QMB080216C00080000,call,02/16/2008,01/29/2008,80.0,0.05,0.05,0.15,36,761,1.2689,1.4792,0.0196,0.0039
MELI,41.7,QMB080216P00080000,put,02/16/2008,01/29/2008,80.0,34.32,37.9,38.6,0,35,0.0,1.7961,-0.9903,0.0024
MELI,41.7,QMB080216C00085000,call,02/16/2008,01/29/2008,85.0,0.4,0.0,0.2,0,175,0.0,1.662,0.0151,0.003
MELI,41.7,QMB080216P00085000,put,02/16/2008,01/29/2008,85.0,34.8,42.9,43.9,0,14,0.0,2.1413,-0.9949,0.0013
MELI,41.7,QMB080216C00090000,call,02/16/2008,01/29/2008,90.0,0.05,0.0,0.2,0,206,0.0,1.7658,0.0127,0.0025
MELI,41.7,QMB080216P00090000,put,02/16/2008,01/29/2008,90.0,27.0,47.9,48.7,0,0,0.0,2.1279,-0.9973,0.0008
MELI,41.7,QMB080216C00095000,call,02/16/2008,01/29/2008,95.0,0.25,0.0,0.15,0,117,0.0,1.7838,0.0115,0.0022
MELI,41.7,QMB080216P00095000,put,02/16/2008,01/29/2008,95.0,54.0,52.8,53.6,0,9,0.0,2.162,-0.9986,0.0004
MELI,41.7,QMB080216C00100000,call,02/16/2008,01/29/2008,100.0,0.0,0.0,0.1,0,23,0.0,1.7705,0.0077,0.0015
MELI,41.7,QMB080216P00100000,put,02/16/2008,01/29/2008,100.0,0.0,57.9,58.9,0,0,0.0,2.4966,-0.9993,0.0002
MELI,41.7,QMB080216C00105000,call,02/16/2008,01/29/2008,105.0,0.0,0.0,0.15,0,25,0.0,1.955,0.0051,0.001
MELI,41.7,QMB080216P00105000,put,02/16/2008,01/29/2008,105.0,0.0,62.9,63.9,0,0,0.0,2.6011,-0.9996,0.0001
MELI,41.7,QMB080216C00110000,call,02/16/2008,01/29/2008,110.0,0.1,0.0,0.05,0,98,0.0,1.7703,0.0034,0.0007
MELI,41.7,QMB080216P00110000,put,02/16/2008,01/29/2008,110.0,0.0,67.8,68.9,0,0,0.0,2.7,-0.9998,0.0001
MELI,41.7,QMB080322C00025000,call,03/22/2008,01/29/2008,25.0,19.5,17.5,18.4,5,2,1.1695,1.4923,0.8983,0.0084
MELI,41.7,QMB080322P00025000,put,03/22/2008,01/29/2008,25.0,0.94,0.9,1.1,4,77,1.1874,1.2653,-0.0916,0.0084
MELI,41.7,QMB080322C00030000,call,03/22/2008,01/29/2008,30.0,21.1,13.5,14.3,0,24,1.1172,1.3172,0.8228,0.0131
MELI,41.7,QMB080322P00030000,put,03/22/2008,01/29/2008,30.0,1.72,1.9,2.2,4,350,1.1361,1.2124,-0.1667,0.0134
MELI,41.7,QMB080322C00035000,call,03/22/2008,01/29/2008,35.0,13.7,10.2,10.8,0,20,1.1025,1.2181,0.7279,0.0176
MELI,41.7,QMB080322P00035000,put,03/22/2008,01/29/2008,35.0,3.1,3.5,3.8,2,104,1.1022,1.1604,-0.2642,0.0184
MELI,41.7,QMB080322C00040000,call,03/22/2008,01/29/2008,40.0,9.1,7.7,7.9,6,187,1.1159999999999999,1.1496,0.6205,0.021
MELI,41.7,QMB080322P00040000,put,03/22/2008,01/29/2008,40.0,4.6,5.6,6.0,37,285,1.054,1.121,-0.3771,0.0222
MELI,41.7,QMB080322C00045000,call,03/22/2008,01/29/2008,45.0,5.4,5.3,5.7,68,128,1.0508,1.1147,0.5092,0.0228
MELI,41.7,QMB080322P00045000,put,03/22/2008,01/29/2008,45.0,8.7,8.4,8.8,6,198,1.0282,1.092,-0.4944,0.024
MELI,41.7,QMB080322C00050000,call,03/22/2008,01/29/2008,50.0,4.0,3.6,4.1,109,331,1.0175,1.1003,0.4025,0.0228
MELI,41.7,QMB080322P00050000,put,03/22/2008,01/29/2008,50.0,12.2,11.6,12.0,87,283,0.9817,1.048,-0.6049,0.0237
MELI,41.7,QMB080322C00055000,call,03/22/2008,01/29/2008,55.0,3.4,2.5,2.9,5,258,1.0129,1.0851,0.3073,0.0212
MELI,41.7,QMB080322P00055000,put,03/22/2008,01/29/2008,55.0,15.5,15.5,16.0,39,156,0.9783,1.0696,-0.7001,0.0217
MELI,41.7,QMB080322C00060000,call,03/22/2008,01/29/2008,60.0,1.65,1.65,1.8,42,762,0.9938,1.0256,0.2279,0.0186
MELI,41.7,QMB080322P00060000,put,03/22/2008,01/29/2008,60.0,11.3,19.4,20.1,0,229,0.9014,1.0549,-0.7759,0.0187
MELI,41.7,QMB080322C00065000,call,03/22/2008,01/29/2008,65.0,1.2,1.1,1.4,32,344,0.9856,1.0606,0.1653,0.0156
MELI,41.7,QMB080322P00065000,put,03/22/2008,01/29/2008,65.0,18.2,23.9,24.9,0,55,0.8919,1.1452,-0.8323,0.0156
MELI,41.7,QMB080322C00070000,call,03/22/2008,01/29/2008,70.0,1.0,0.7,1.0,6,302,0.9698,1.0621,0.1185,0.0126
MELI,41.7,QMB080322P00070000,put,03/22/2008,01/29/2008,70.0,17.0,28.5,29.6,0,124,0.8523,1.1926,-0.8723,0.0127
MELI,41.7,QMB080322C00075000,call,03/22/2008,01/29/2008,75.0,0.65,0.5,0.7,3,274,0.9811,1.0581,0.0847,0.0099
MELI,41.7,QMB080322P00075000,put,03/22/2008,01/29/2008,75.0,27.4,33.2,34.3,0,134,0.7627,1.2193,-0.8995,0.0104
MELI,41.7,QMB080322C00080000,call,03/22/2008,01/29/2008,80.0,0.6,0.3,0.5,11,295,0.9588,1.0592,0.0612,0.0077
MELI,41.7,QMB080322P00080000,put,03/22/2008,01/29/2008,80.0,25.5,38.1,39.2,0,133,0.7369,1.2854,-0.9173,0.0087
MELI,41.7,QMB080322C00085000,call,03/22/2008,01/29/2008,85.0,0.3,0.15,0.4,0,219,0.9159999999999999,1.0823,0.0451,0.006
MELI,41.7,QMB080322P00085000,put,03/22/2008,01/29/2008,85.0,29.6,42.9,44.0,0,40,0.0,1.311,-0.9285,0.0074
MELI,41.7,QMB080322C00090000,call,03/22/2008,01/29/2008,90.0,0.35,0.1,0.3,0,314,0.9196,1.0891,0.0344,0.0048
MELI,41.7,QMB080322P00090000,put,03/22/2008,01/29/2008,90.0,34.4,47.9,49.0,0,14,0.0,1.3916,-0.9349,0.0066
MELI,41.7,QMB080322C00095000,call,03/22/2008,01/29/2008,95.0,0.0,0.0,0.25,0,33,0.0,1.1128,0.0272,0.0039
MELI,41.7,QMB080322P00095000,put,03/22/2008,01/29/2008,95.0,0.0,52.8,54.0,0,0,0.0,1.4673,-0.9377,0.0061
MELI,41.7,QMB080322C00100000,call,03/22/2008,01/29/2008,100.0,0.0,0.05,0.25,0,65,0.9357,1.1661,0.0225,0.0032
MELI,41.7,QMB080322P00100000,put,03/22/2008,01/29/2008,100.0,59.0,57.8,59.0,0,14,0.0,1.5388,-0.9496,0.005
MELI,41.7,QMB080322C00105000,call,03/22/2008,01/29/2008,105.0,0.0,0.0,0.2,0,197,0.0,1.1752,0.0195,0.0028
MELI,41.7,QMB080322P00105000,put,03/22/2008,01/29/2008,105.0,44.1,62.8,64.0,0,4,0.0,1.6066,-0.9589,0.0042
MELI,41.7,QMB080322C00110000,call,03/22/2008,01/29/2008,110.0,0.0,0.0,0.2,0,50,0.0,1.2224,0.0178,0.0025
MELI,41.7,QMB080322P00110000,put,03/22/2008,01/29/2008,110.0,0.0,67.8,69.0,0,0,0.0,1.6711,-0.9664,0.0035
MELI,41.7,QMB080322C00115000,call,03/22/2008,01/29/2008,115.0,0.0,0.0,0.2,0,119,0.0,1.2655,0.017,0.0023
MELI,41.7,QMB080322P00115000,put,03/22/2008,01/29/2008,115.0,0.0,72.8,74.0,0,0,0.0,1.7326,-0.9722,0.0029
MELI,41.7,QMB080621C00020000,call,06/21/2008,01/29/2008,20.0,27.0,22.9,24.2,0,1,1.0472,1.3665,0.9103,0.005
MELI,41.7,QMB080621P00020000,put,06/21/2008,01/29/2008,20.0,1.35,1.4,1.65,21,16,1.1119,1.1758,-0.0806,0.005
MELI,41.7,QMB080621C00022500,call,06/21/2008,01/29/2008,22.5,0.0,21.1,22.2,0,0,1.0637,1.2873,0.8841,0.0062
MELI,41.7,QMB080621P00022500,put,06/21/2008,01/29/2008,22.5,2.0,2.0,2.3,40,39,1.1015,1.1638,-0.1066,0.0062
MELI,41.7,QMB080621C00025000,call,06/21/2008,01/29/2008,25.0,27.2,19.3,20.5,0,18,1.0499,1.2587,0.8554,0.0074
MELI,41.7,QMB080621P00025000,put,06/21/2008,01/29/2008,25.0,2.75,2.65,2.95,50,123,1.0795,1.1325,-0.1354,0.0075
MELI,41.7,QMB080621C00030000,call,06/21/2008,01/29/2008,30.0,18.6,16.2,17.0,0,55,1.0477,1.1563,0.7925,0.0096
MELI,41.7,QMB080621P00030000,put,06/21/2008,01/29/2008,30.0,4.4,4.3,4.5,55,33,1.0456,1.0731,-0.1995,0.0099
MELI,41.7,QMB080621C00035000,call,06/21/2008,01/29/2008,35.0,13.9,13.5,14.2,1,32,1.0336,1.1156,0.7248,0.0115
MELI,41.7,QMB080621P00035000,put,06/21/2008,01/29/2008,35.0,6.3,6.4,6.7,2,198,1.0190000000000001,1.0538,-0.2696,0.012
MELI,41.7,QMB080621C00040000,call,06/21/2008,01/29/2008,40.0,13.0,11.1,11.7,3,75,1.0112,1.0731,0.6549,0.0131
MELI,41.7,QMB080621P00040000,put,06/21/2008,01/29/2008,40.0,8.4,9.0,9.5,2,163,1.0053,1.0576,-0.3424,0.0137
MELI,41.7,QMB080621C00045000,call,06/21/2008,01/29/2008,45.0,9.5,9.0,9.8,6,108,0.9838,1.0619,0.5851,0.0142
MELI,41.7,QMB080621P00045000,put,06/21/2008,01/29/2008,45.0,11.41,11.9,12.4,0,137,0.9858,1.0352,-0.4148,0.0148
MELI,41.7,QMB080621C00050000,call,06/21/2008,01/29/2008,50.0,7.4,7.3,7.9,10,144,0.9658,1.0228,0.5171,0.0148
MELI,41.7,QMB080621P00050000,put,06/21/2008,01/29/2008,50.0,15.5,15.0,15.7,0,193,0.9558,1.0234,-0.4842,0.0153
MELI,41.7,QMB080621C00055000,call,06/21/2008,01/29/2008,55.0,7.6,6.1,6.7,4,250,0.9705,1.0284,0.4524,0.015
MELI,41.7,QMB080621P00055000,put,06/21/2008,01/29/2008,55.0,13.1,18.6,19.3,0,64,0.9478,1.0159,-0.5488,0.0154
MELI,41.7,QMB080621C00060000,call,06/21/2008,01/29/2008,60.0,5.2,4.9,5.5,13,665,0.9518,1.0118,0.3921,0.0149
MELI,41.7,QMB080621P00060000,put,06/21/2008,01/29/2008,60.0,19.6,22.4,23.1,0,90,0.9366,1.0068,-0.607,0.0151
MELI,41.7,QMB080621C00065000,call,06/21/2008,01/29/2008,65.0,4.3,4.0,4.5,6,112,0.9443,0.9968,0.3368,0.0144
MELI,41.7,QMB080621P00065000,put,06/21/2008,01/29/2008,65.0,24.1,26.5,27.1,0,11,0.9363,0.9994,-0.6582,0.0144
MELI,41.7,QMB080621C00070000,call,06/21/2008,01/29/2008,70.0,3.3,3.2,3.7,0,175,0.9301,0.9861,0.287,0.0137
MELI,41.7,QMB080621P00070000,put,06/21/2008,01/29/2008,70.0,14.2,30.7,31.4,0,10,0.9303,1.0082,-0.7021,0.0136
MELI,41.7,QMB080621C00075000,call,06/21/2008,01/29/2008,75.0,3.3,2.55,2.95,11,176,0.9171,0.9658,0.2428,0.0128
MELI,41.7,QMB080621P00075000,put,06/21/2008,01/29/2008,75.0,30.0,34.9,35.7,0,22,0.9079,1.0043,-0.7391,0.0127
MELI,41.7,QMB080621C00080000,call,06/21/2008,01/29/2008,80.0,2.25,2.0,2.45,3,85,0.9017,0.9616,0.2042,0.0117
MELI,41.7,QMB080621P00080000,put,06/21/2008,01/29/2008,80.0,34.0,39.4,40.5,0,11,0.9088,1.0488,-0.7696,0.0118
MELI,41.7,QMB080621C00085000,call,06/21/2008,01/29/2008,85.0,2.1,1.6,1.95,10,39,0.8929,0.9455,0.1708,0.0106
MELI,41.7,QMB080621P00085000,put,06/21/2008,01/29/2008,85.0,38.3,43.9,45.1,0,20,0.8977,1.0627,-0.7943,0.0109
MELI,41.7,QMB080621C00090000,call,06/21/2008,01/29/2008,90.0,1.8,1.3,1.6,0,69,0.8888,0.9394,0.1424,0.0095
MELI,41.7,QMB080621P00090000,put,06/21/2008,01/29/2008,90.0,0.0,48.6,49.8,0,0,0.9072,1.0827,-0.8139,0.0101
MELI,41.7,QMB080621C00095000,call,06/21/2008,01/29/2008,95.0,1.2,1.0,1.3,0,43,0.8736,0.9303,0.1184,0.0085
MELI,41.7,QMB080621P00095000,put,06/21/2008,01/29/2008,95.0,0.0,53.3,54.6,0,0,0.9092,1.111,-0.8291,0.0094
MELI,41.7,QMB080621C00100000,call,06/21/2008,01/29/2008,100.0,0.0,0.8,1.05,0,394,0.8677,0.9213,0.0984,0.0075
MELI,41.7,QMB080621P00100000,put,06/21/2008,01/29/2008,100.0,0.0,58.0,59.4,0,0,0.9029,1.1353,-0.8405,0.0088
MELI,41.7,QMB080621C00105000,call,06/21/2008,01/29/2008,105.0,1.2,0.6,0.85,0,55,0.8513,0.9135,0.0819,0.0066
MELI,41.7,QMB080621P00105000,put,06/21/2008,01/29/2008,105.0,50.3,62.8,64.3,0,10,0.9104,1.1706,-0.8487,0.0083
MELI,41.7,QMB080621C00110000,call,06/21/2008,01/29/2008,110.0,0.0,0.45,0.7,0,45,0.8372,0.9094,0.0682,0.0058
MELI,41.7,QMB080621P00110000,put,06/21/2008,01/29/2008,110.0,49.0,67.7,69.2,0,1,0.9372,1.2034,-0.8542,0.0078
MELI,41.7,QMB080621C00115000,call,06/21/2008,01/29/2008,115.0,0.65,0.35,0.6,0,54,0.8299,0.9121,0.0572,0.005
MELI,41.7,QMB080621P00115000,put,06/21/2008,01/29/2008,115.0,62.6,72.7,74.1,0,12,0.9858,1.234,-0.8571,0.0075
MELI,41.7,QMB080621C00120000,call,06/21/2008,01/29/2008,120.0,0.5,0.25,0.5,0,76,0.8116,0.9095,0.0482,0.0044
MELI,41.7,QMB080621P00120000,put,06/21/2008,01/29/2008,120.0,69.0,77.7,79.1,0,1,1.0323,1.2773,-0.87,0.006999999999999999
MELI,41.7,QMB080621C00125000,call,06/21/2008,01/29/2008,125.0,0.0,0.2,0.4,0,70,0.8091,0.9007,0.0409,0.0039
MELI,41.7,QMB080621P00125000,put,06/21/2008,01/29/2008,125.0,0.0,82.6,84.2,0,0,1.0548,1.3335,-0.8815,0.0065
MELI,41.7,QMB080621C00130000,call,06/21/2008,01/29/2008,130.0,0.45,0.15,0.35,20,60,0.7996,0.9053,0.035,0.0034
MELI,41.7,QMB080621P00130000,put,06/21/2008,01/29/2008,130.0,0.0,87.6,89.2,0,0,1.0987,1.3736,-0.8919,0.0061
MELI,41.7,QMB080920C00025000,call,09/20/2008,01/29/2008,25.0,0.0,20.8,22.1,0,0,1.0044,1.1739,0.8469,0.0064
MELI,41.7,QMB080920P00025000,put,09/20/2008,01/29/2008,25.0,4.0,4.0,4.5,2,10,1.0383,1.1036,-0.1462,0.0065
MELI,41.7,QMB080920C00030000,call,09/20/2008,01/29/2008,30.0,0.0,17.9,19.0,0,0,0.9839,1.1013,0.7929,0.008
MELI,41.7,QMB080920P00030000,put,09/20/2008,01/29/2008,30.0,6.0,5.9,6.4,12,13,1.0033,1.0567,-0.2008,0.0081
MELI,41.7,QMB080920C00035000,call,09/20/2008,01/29/2008,35.0,0.0,15.4,16.5,0,0,0.9687,1.071,0.7365,0.0094
MELI,41.7,QMB080920P00035000,put,09/20/2008,01/29/2008,35.0,7.2,8.3,8.9,0,10,0.9876,1.0434,-0.2576,0.0095
MELI,41.7,QMB080920C00040000,call,09/20/2008,01/29/2008,40.0,0.0,13.4,14.2,0,0,0.9689,1.0365,0.6793,0.0105
MELI,41.7,QMB080920P00040000,put,09/20/2008,01/29/2008,40.0,10.68,11.0,11.7,5,21,0.9713,1.0305,-0.3149,0.0106
MELI,41.7,QMB080920C00045000,call,09/20/2008,01/29/2008,45.0,13.3,11.5,12.4,1,1,0.9532,1.0249,0.6226,0.0114
MELI,41.7,QMB080920P00045000,put,09/20/2008,01/29/2008,45.0,0.0,14.0,14.7,0,0,0.9575,1.0131,-0.371,0.0114
MELI,41.7,QMB080920C00050000,call,09/20/2008,01/29/2008,50.0,11.0,9.8,10.7,1,15,0.9348,1.0038,0.5675,0.012
MELI,41.7,QMB080920P00050000,put,09/20/2008,01/29/2008,50.0,11.9,17.3,18.0,0,11,0.9483,1.0021,-0.4249,0.012
MELI,41.7,QMB080920C00055000,call,09/20/2008,01/29/2008,55.0,8.8,8.4,9.1,1,1,0.9233,0.9762,0.5149,0.0124
MELI,41.7,QMB080920P00055000,put,09/20/2008,01/29/2008,55.0,15.7,20.8,21.5,0,24,0.9385,0.9914,-0.4754,0.0123
MELI,41.7,QMB080920C00060000,call,09/20/2008,01/29/2008,60.0,0.0,7.2,7.9,0,0,0.9129999999999999,0.966,0.4655,0.0125
MELI,41.7,QMB080920P00060000,put,09/20/2008,01/29/2008,60.0,0.0,24.5,25.3,0,0,0.9301,0.9907,-0.522,0.0123
MELI,41.7,QMB080920C00065000,call,09/20/2008,01/29/2008,65.0,7.3,6.2,7.1,21,17,0.9058,0.9755,0.4197,0.0125
MELI,41.7,QMB080920P00065000,put,09/20/2008,01/29/2008,65.0,0.0,28.4,29.2,0,0,0.9252,0.9864,-0.5641,0.0122
MELI,41.7,QMB080920C00070000,call,09/20/2008,01/29/2008,70.0,6.0,5.4,6.1,2,3,0.9037,0.9590000000000001,0.3779,0.0123
MELI,41.7,QMB080920P00070000,put,09/20/2008,01/29/2008,70.0,0.0,32.6,33.4,0,0,0.9335,0.9959,-0.6017,0.012
MELI,41.7,QMB080920C00075000,call,09/20/2008,01/29/2008,75.0,0.0,4.6,5.2,0,0,0.8924,0.9415,0.3402,0.0119
MELI,41.7,QMB080920P00075000,put,09/20/2008,01/29/2008,75.0,0.0,36.7,37.6,0,0,0.9252,0.9975,-0.6347,0.0116
MELI,41.7,QMB080920C00080000,call,09/20/2008,01/29/2008,80.0,5.0,4.0,4.6,100,0,0.8892,0.9405,0.3066,0.0115
MELI,41.7,QMB080920P00080000,put,09/20/2008,01/29/2008,80.0,0.0,41.1,41.9,0,0,0.934,1.0002,-0.6631,0.0112
MELI,41.7,QMB080920C00085000,call,09/20/2008,01/29/2008,85.0,4.5,3.5,4.0,0,21,0.8878,0.9325,0.2771,0.011000000000000001
MELI,41.7,QMB080920P00085000,put,09/20/2008,01/29/2008,85.0,0.0,45.5,46.3,0,0,0.9367,1.0052,-0.6873,0.0108
MELI,41.7,QMB080920C00090000,call,09/20/2008,01/29/2008,90.0,4.1,3.0,3.5,0,32,0.8798,0.927,0.2515,0.0105
MELI,41.7,QMB080920P00090000,put,09/20/2008,01/29/2008,90.0,0.0,50.0,50.8,0,0,0.9426,1.0136,-0.7076,0.0103
MELI,41.7,OXA090117C00020000,call,01/17/2009,01/29/2008,20.0,0.0,25.3,26.3,0,0,0.9965,1.1320000000000001,0.888,0.0042
MELI,41.7,OXA090117P00020000,put,01/17/2009,01/29/2008,20.0,3.3,3.5,3.9,68,17,1.0354,1.0895,-0.1036,0.0042
MELI,41.7,OXA090117C00025000,call,01/17/2009,01/29/2008,25.0,26.5,22.4,23.5,0,6,0.9788,1.0948,0.8436,0.0055
MELI,41.7,OXA090117P00025000,put,01/17/2009,01/29/2008,25.0,0.0,5.4,6.0,0,0,1.0075,1.071,-0.1478,0.0054
MELI,41.7,OXA090117C00030000,call,01/17/2009,01/29/2008,30.0,0.0,19.8,21.0,0,0,0.9587,1.0656,0.7977,0.0066
MELI,41.7,OXA090117P00030000,put,01/17/2009,01/29/2008,30.0,7.5,7.7,8.3,12,10,0.9903,1.0438,-0.1935,0.0065
MELI,41.7,OXA090117C00035000,call,01/17/2009,01/29/2008,35.0,20.5,17.5,18.8,6,0,0.941,1.0432,0.7513,0.0076
MELI,41.7,OXA090117P00035000,put,01/17/2009,01/29/2008,35.0,0.0,10.2,11.0,0,0,0.9677,1.0307,-0.2393,0.0075
MELI,41.7,OXA090117C00040000,call,01/17/2009,01/29/2008,40.0,16.29,15.6,16.9,12,12,0.9346,1.0281,0.7054,0.0084
MELI,41.7,OXA090117P00040000,put,01/17/2009,01/29/2008,40.0,13.26,13.1,13.9,3,40,0.9581,1.0157,-0.2844,0.0083
MELI,41.7,OXA090117C00045000,call,01/17/2009,01/29/2008,45.0,17.0,13.9,14.3,0,27,0.9262,0.9531,0.6604,0.009000000000000001
MELI,41.7,OXA090117P00045000,put,01/17/2009,01/29/2008,45.0,14.5,16.2,17.2,0,26,0.9473,1.0151,-0.3281,0.0089
MELI,41.7,OXA090117C00050000,call,01/17/2009,01/29/2008,50.0,15.5,12.4,13.7,0,23,0.9183,1.0024,0.6167,0.0096
MELI,41.7,OXA090117P00050000,put,01/17/2009,01/29/2008,50.0,15.8,19.6,20.6,0,10,0.9440000000000001,1.0090000000000001,-0.3699,0.0093
MELI,41.7,OXA090117C00055000,call,01/17/2009,01/29/2008,55.0,12.5,11.0,12.3,0,29,0.9061,0.9878,0.5746,0.01
MELI,41.7,OXA090117P00055000,put,01/17/2009,01/29/2008,55.0,0.0,23.1,24.2,0,0,0.9366,1.006,-0.4094,0.0097
MELI,41.7,OXA090117C00060000,call,01/17/2009,01/29/2008,60.0,21.0,9.8,11.0,0,26,0.8973,0.9716,0.5343,0.0102
MELI,41.7,OXA090117P00060000,put,01/17/2009,01/29/2008,60.0,20.0,26.8,27.9,0,5,0.9327,1.0011,-0.4464,0.0099
MELI,41.7,OXA090117C00065000,call,01/17/2009,01/29/2008,65.0,9.27,8.7,10.0,22,134,0.8869,0.9670000000000001,0.4959,0.0104
MELI,41.7,OXA090117P00065000,put,01/17/2009,01/29/2008,65.0,0.0,30.6,31.8,0,0,0.9275,1.0014,-0.4806,0.01
MELI,41.7,OXA090117C00070000,call,01/17/2009,01/29/2008,70.0,8.43,7.9,9.0,10,49,0.888,0.9561,0.4595,0.0105
MELI,41.7,OXA090117P00070000,put,01/17/2009,01/29/2008,70.0,0.0,34.6,35.8,0,0,0.9279999999999999,1.002,-0.5121,0.01
MELI,41.7,OXA090117C00075000,call,01/17/2009,01/29/2008,75.0,9.1,7.0,7.5,1,36,0.8763,0.9073,0.4251,0.0105
MELI,41.7,OXA090117P00075000,put,01/17/2009,01/29/2008,75.0,0.0,38.7,39.9,0,0,0.9289,1.0034,-0.5408,0.0099
MELI,41.7,OXA090117C00080000,call,01/17/2009,01/29/2008,80.0,6.8,6.3,7.4,0,34,0.8728,0.9436,0.3928,0.0104
MELI,41.7,OXA090117P00080000,put,01/17/2009,01/29/2008,80.0,0.0,42.8,44.1,0,0,0.9249,1.0064,-0.5667,0.0098
MELI,41.7,OXA090117C00090000,call,01/17/2009,01/29/2008,90.0,11.6,5.0,6.0,0,4,0.8569,0.9238,0.3345,0.01
MELI,41.7,OXA090117P00090000,put,01/17/2009,01/29/2008,90.0,0.0,51.5,52.8,0,0,0.9363,1.0198,-0.6104,0.0095
MELI,41.7,OXA090117C00100000,call,01/17/2009,01/29/2008,100.0,7.1,4.0,4.9,0,20,0.8448,0.9092,0.2842,0.0095
MELI,41.7,OXA090117P00100000,put,01/17/2009,01/29/2008,100.0,0.0,60.4,61.7,0,0,0.9478,1.034,-0.6441,0.0091
MELI,41.7,OXA090117C00110000,call,01/17/2009,01/29/2008,110.0,4.2,3.2,4.0,0,21,0.8336,0.8954,0.2415,0.0088
MELI,41.7,OXA090117P00110000,put,01/17/2009,01/29/2008,110.0,0.0,69.6,70.9,0,0,0.9701,1.0585,-0.6689,0.0086
MELI,41.7,OXA090117C00120000,call,01/17/2009,01/29/2008,120.0,3.5,2.65,3.2,0,78,0.83,0.8774,0.2057,0.0082
MELI,41.7,OXA090117P00120000,put,01/17/2009,01/29/2008,120.0,0.0,78.9,80.0,0,0,0.9923,1.0694,-0.6859,0.0082
MELI,41.7,OXA090117C00130000,call,01/17/2009,01/29/2008,130.0,2.75,2.15,2.6,0,36,0.8218,0.8642,0.1761,0.0075
MELI,41.7,OXA090117P00130000,put,01/17/2009,01/29/2008,130.0,0.0,88.5,89.7,0,0,1.031,1.1158,-0.6958,0.0078
MELI,41.7,OXA090117C00140000,call,01/17/2009,01/29/2008,140.0,2.5,1.55,2.1,0,13,0.7917,0.851,0.1518,0.0068
MELI,41.7,OXA090117P00140000,put,01/17/2009,01/29/2008,140.0,0.0,97.7,99.4,0,0,1.0358,1.1583,-0.6998,0.0075
MELI,41.7,WCX100116C00030000,call,01/16/2010,01/29/2008,30.0,0.0,24.0,25.7,0,0,0.9326,1.0519,0.8213,0.0042
MELI,41.7,WCX100116P00030000,put,01/16/2010,01/29/2008,30.0,0.0,11.3,12.1,0,0,0.9707,1.0270000000000001,-0.162,0.0042
MELI,41.7,WCX100116C00040000,call,01/16/2010,01/29/2008,40.0,21.1,20.6,22.4,6,142,0.9073,1.0113,0.7605,0.0053
MELI,41.7,WCX100116P00040000,put,01/16/2010,01/29/2008,40.0,13.0,17.3,18.3,0,2,0.9468,1.005,-0.2196,0.0051
MELI,41.7,WCX100116C00045000,call,01/16/2010,01/29/2008,45.0,0.0,19.1,20.8,0,0,0.8949,0.9864,0.731,0.0057
MELI,41.7,WCX100116P00045000,put,01/16/2010,01/29/2008,45.0,0.0,20.6,21.6,0,0,0.941,0.9955,-0.2465,0.0055
MELI,41.7,WCX100116C00050000,call,01/16/2010,01/29/2008,50.0,23.0,17.7,19.6,0,32,0.8822,0.9792,0.7023,0.0061
MELI,41.7,WCX100116P00050000,put,01/16/2010,01/29/2008,50.0,0.0,24.2,25.2,0,0,0.9448,0.9967,-0.272,0.0058
MELI,41.7,WCX100116C00055000,call,01/16/2010,01/29/2008,55.0,19.5,16.6,18.3,4,0,0.8795,0.9626,0.6744,0.0065
MELI,41.7,WCX100116P00055000,put,01/16/2010,01/29/2008,55.0,19.9,27.8,28.9,0,5,0.9431,0.998,-0.2959,0.006
MELI,41.7,WCX100116C00060000,call,01/16/2010,01/29/2008,60.0,16.87,15.6,17.4,1,25,0.8769,0.9623,0.6473,0.0067
MELI,41.7,WCX100116P00060000,put,01/16/2010,01/29/2008,60.0,26.7,31.5,32.7,0,4,0.9419,1.0,-0.3184,0.0062
MELI,41.7,WCX100116C00065000,call,01/16/2010,01/29/2008,65.0,16.0,14.6,16.3,0,16,0.8705,0.9490000000000001,0.6213,0.006999999999999999
