Fecha,Total,"Al Sector
 Privado y Otros",Al Tesoro Nacional,Adelantos Transitorios,Transferencia de Utilidades ,Resto,Pases,LELIQ,Redescuentos y Adelantos,"Intereses, Primas y Remun. Ctas. Ctes.",LEBAC y NOBAC,Rescate de Cuasimonedas,Otros,"Billetes y Monedas en Poder del Público
(1)","Billetes y Monedas en Entidades
(2)","Cheques Cancelatorios
(3)","Base Monetaria	Cuenta 
Corriente 
en el BCRA 
(4)","Base Monetaria más cuasimonedas        
Cuasimonedas Total
(5) = (1+2+3+4)","Base Monetaria más cuasimonedas        
Cuasimonedas
(6)","Base Monetaria más cuasimonedas	Total 
(7) = (5+6)","Billetes y Monedas en Poder del Público
(8)","Billetes y Monedas en Entidades
(9)","Cheques Cancelatorios
(10)","Cuenta Corriente 
en el BCRA
(11)",Saldo diario total,"Cuasimonedas
(13)","Total 
(14) = (12+13)"
1-Sep-03,109,-1,0,0,0,-5,0,0,0,1,0,106,8,212,-6,0,-97,109,-106,3,"22,222","2,857",0,"14,843","39,922","3,398","43,320"
2-Sep-03,44,24,0,0,0,-8,0,0,-1,-53,0,81,1,164,-9,0,-111,44,-81,-37,"22,386","2,848",0,"14,732","39,966","3,317","43,283"
3-Sep-03,-19,11,0,0,0,9,5,0,0,0,-71,27,0,131,60,0,-211,-19,-27,-46,"22,517","2,908",0,"14,522","39,946","3,291","43,237"
4-Sep-03,-18,-1,0,0,0,14,-1,0,0,0,2,35,-67,203,5,0,-226,-18,-36,-53,"22,720","2,913",0,"14,296","39,929","3,255","43,184"
5-Sep-03,29,27,0,0,0,-7,-1,0,0,0,6,34,-30,400,-148,0,-223,29,-34,-5,"23,121","2,765",0,"14,073","39,958","3,221","43,179"
8-Sep-03,38,4,0,0,0,4,-1,0,0,1,0,30,0,91,89,0,-141,38,-30,8,"23,211","2,854",0,"13,931","39,997","3,190","43,187"
9-Sep-03,105,-4,0,0,0,-2,-1,0,0,0,0,41,71,-49,49,0,105,105,-41,64,"23,163","2,903",0,"14,036","40,102","3,149","43,251"
10-Sep-03,-30,3,0,0,0,-6,2,0,0,0,-86,57,0,-156,72,0,54,-30,-57,-87,"23,007","2,975",0,"14,090","40,072","3,093","43,165"
11-Sep-03,-659,5,"-5,700","5,000",0,-6,1,0,0,0,0,42,-1,27,-79,0,-607,-659,-42,-701,"23,034","2,896",0,"13,483","39,413","3,050","42,463"
12-Sep-03,-54,-20,-180,0,0,11,0,0,0,0,114,21,-1,-17,-17,0,-20,-54,-21,-75,"23,017","2,879",0,"13,463","39,359","3,029","42,388"
15-Sep-03,50,2,0,0,0,2,-4,0,0,1,0,21,27,-197,134,0,113,50,-21,28,"22,820","3,013",0,"13,576","39,409","3,008","42,416"
16-Sep-03,17,-1,0,0,0,-17,1,0,0,0,0,33,1,-111,-29,0,157,17,-33,-16,"22,710","2,984",0,"13,732","39,426","2,975","42,400"
17-Sep-03,-28,13,0,0,0,-100,-2,0,0,0,41,21,-1,-68,-80,0,120,-28,-21,-48,"22,642","2,904",0,"13,852","39,398","2,954","42,352"
18-Sep-03,92,3,0,0,0,27,0,0,0,0,0,39,22,2,-42,0,132,92,-39,53,"22,643","2,862",0,"13,985","39,490","2,914","42,404"
19-Sep-03,179,15,-75,75,0,97,0,0,0,0,38,30,0,79,-99,0,199,179,-30,149,"22,722","2,763",0,"14,184","39,669","2,885","42,554"
22-Sep-03,9,13,-40,0,0,7,0,0,0,1,4,26,-2,-167,103,0,73,9,-28,-19,"22,555","2,866",0,"14,257","39,678","2,857","42,535"
23-Sep-03,26,17,0,0,0,-9,0,0,0,0,0,15,3,-108,-44,0,178,26,-15,11,"22,448","2,822",0,"14,435","39,704","2,842","42,546"
24-Sep-03,-45,2,0,0,0,4,0,0,0,0,-124,65,7,-107,-13,0,75,-45,-65,-110,"22,340","2,809",0,"14,510","39,659","2,777","42,436"
25-Sep-03,59,26,0,0,0,7,0,0,0,0,1,24,1,-53,-3,0,115,59,-24,35,"22,288","2,806",0,"14,624","39,718","2,753","42,471"
26-Sep-03,-120,-6,0,0,0,-6,0,0,-2,0,-157,43,8,24,41,0,-185,-120,-44,-163,"22,312","2,847",0,"14,439","39,598","2,709","42,308"
29-Sep-03,126,42,0,0,0,-14,0,0,0,1,0,98,-2,-72,181,0,17,126,-98,28,"22,240","3,028",0,"14,456","39,724","2,611","42,335"
30-Sep-03,754,37,"5,341","-4,641",0,3,0,0,0,0,0,19,-6,63,-10,0,701,754,-19,734,"22,302","3,018",0,"15,157","40,478","2,592","43,070"
1-Oct-03,541,28,550,0,0,37,4,0,0,0,-119,31,9,200,-79,0,420,541,-32,509,"22,502","2,939",0,"15,577","41,018","2,560","43,578"
2-Oct-03,-25,22,0,0,0,-3,-3,0,-1,-57,0,16,1,235,8,0,-268,-25,-16,-41,"22,738","2,947",0,"15,309","40,994","2,544","43,537"
3-Oct-03,44,30,0,0,0,6,-1,0,0,0,-37,49,-3,252,-10,0,-198,44,-50,-6,"22,990","2,937",0,"15,111","41,037","2,494","43,531"
6-Oct-03,11,57,0,0,0,-35,2,0,0,1,0,16,-30,156,27,0,-172,11,-17,-6,"23,145","2,964",0,"14,939","41,049","2,477","43,525"
7-Oct-03,96,66,237,-237,0,-6,-1,0,0,0,0,16,19,130,-88,0,54,96,-17,78,"23,275","2,876",0,"14,993","41,144","2,459","43,604"
8-Oct-03,115,49,0,0,0,6,0,0,0,0,-24,82,2,92,-102,0,125,115,-85,30,"23,367","2,774",0,"15,118","41,259","2,375","43,634"
9-Oct-03,105,66,0,0,0,3,1,0,0,0,3,34,-2,88,10,0,7,105,-35,70,"23,455","2,784",0,"15,125","41,364","2,340","43,704"
10-Oct-03,72,50,0,0,0,-1,-1,0,0,0,-29,38,15,67,26,0,-21,72,-42,30,"23,522","2,810",0,"15,104","41,436","2,298","43,734"
14-Oct-03,-98,75,0,0,0,-188,2,0,0,2,0,31,-21,-296,252,0,-55,-98,-32,-131,"23,226","3,062",0,"15,049","41,337","2,266","43,603"
15-Oct-03,150,68,230,-250,0,161,-2,0,0,0,-79,21,1,-132,-120,0,402,150,-22,128,"23,095","2,942",0,"15,451","41,487","2,244","43,732"
16-Oct-03,88,34,0,0,0,-1,5,0,0,0,2,46,2,-103,-68,0,259,88,-47,42,"22,992","2,874",0,"15,710","41,576","2,198","43,773"
17-Oct-03,78,46,0,0,0,9,0,0,0,0,-8,30,-1,-42,-57,0,177,78,-31,46,"22,949","2,817",0,"15,887","41,653","2,166","43,820"
20-Oct-03,211,116,-20,0,0,39,-6,0,0,1,1,82,-2,-147,128,0,230,211,-104,106,"22,803","2,945",0,"16,116","41,864","2,062","43,926"
21-Oct-03,110,91,0,0,0,-70,0,0,0,0,0,48,42,-82,-100,0,293,110,-53,58,"22,720","2,845",0,"16,409","41,974","2,010","43,984"
22-Oct-03,99,77,0,0,0,59,0,0,0,0,-75,40,-2,-77,-51,0,226,99,-41,58,"22,644","2,794",0,"16,635","42,073","1,968","44,042"
23-Oct-03,127,75,0,0,0,0,0,0,0,0,0,52,1,8,-67,0,186,127,-56,72,"22,652","2,727",0,"16,822","42,201","1,913","44,114"
24-Oct-03,112,95,"-1,900","1,900",0,32,2,0,0,0,-94,74,2,15,-48,0,145,112,-76,37,"22,667","2,679",0,"16,967","42,313","1,837","44,150"
27-Oct-03,121,100,0,0,0,-34,0,0,0,1,0,54,1,-130,93,0,159,121,-55,66,"22,537","2,772",0,"17,125","42,434","1,782","44,216"
28-Oct-03,171,101,0,0,0,45,4,0,0,0,0,22,-1,-77,32,0,217,171,-23,148,"22,459","2,804",0,"17,342","42,606","1,759","44,365"
29-Oct-03,96,99,0,0,0,-11,-2,0,0,0,-35,15,30,-42,91,0,48,96,-16,80,"22,417","2,895",0,"17,390","42,702","1,743","44,445"
30-Oct-03,127,101,0,0,0,13,-4,0,0,0,2,12,2,54,113,0,-39,127,-14,113,"22,471","3,008",0,"17,350","42,829","1,729","44,558"
31-Oct-03,117,93,0,0,0,9,0,0,0,0,-72,95,-8,185,18,0,-86,117,-98,19,"22,656","3,026",0,"17,264","42,946","1,631","44,577"
3-Nov-03,-18,81,-189,0,0,-4,-1,0,0,0,0,99,-4,261,58,0,-338,-18,-123,-142,"22,917","3,084",0,"16,927","42,928","1,508","44,436"
4-Nov-03,30,91,0,0,0,2,0,0,-3,-60,0,42,-41,107,94,0,-171,30,-44,-14,"23,025","3,178",0,"16,756","42,958","1,463","44,422"
5-Nov-03,49,93,0,0,0,-2,0,0,0,0,-159,117,1,271,4,0,-226,49,-124,-75,"23,296","3,182",0,"16,529","43,007","1,339","44,347"
7-Nov-03,37,86,0,0,0,-6,0,0,-58,1,0,13,0,323,-202,0,-85,37,-14,23,"23,619","2,980",0,"16,445","43,044","1,326","44,369"
10-Nov-03,121,75,-435,435,0,10,0,0,0,1,0,5,29,150,-41,0,12,121,-5,116,"23,769","2,939",0,"16,456","43,165","1,321","44,485"
11-Nov-03,9,0,0,0,0,-5,0,0,0,0,0,13,1,-125,-10,0,145,9,-13,-4,"23,644","2,929",0,"16,601","43,174","1,307","44,481"
12-Nov-03,103,177,0,0,0,-55,0,0,0,0,-54,8,26,-117,-44,0,264,103,-9,94,"23,527","2,885",0,"16,865","43,277","1,299","44,576"
13-Nov-03,80,89,435,-435,0,-6,0,0,0,0,0,37,-40,12,-69,0,137,80,-39,41,"23,539","2,816",0,"17,002","43,357","1,259","44,617"
14-Nov-03,46,89,0,0,0,-7,0,0,0,0,-47,7,4,67,-82,0,62,46,-7,39,"23,606","2,734",0,"17,064","43,403","1,252","44,656"
17-Nov-03,133,88,0,0,0,35,0,0,0,1,0,10,-1,-151,119,0,165,133,-12,122,"23,455","2,853",0,"17,229","43,537","1,240","44,777"
18-Nov-03,77,81,0,0,0,-15,0,0,0,0,1,8,2,-46,-42,0,165,77,-8,69,"23,408","2,811",0,"17,394","43,614","1,233","44,846"
19-Nov-03,124,83,0,0,0,58,0,0,0,0,-21,6,-3,-48,-33,0,205,124,-6,118,"23,360","2,778",0,"17,600","43,738","1,226","44,964"
20-Nov-03,90,82,0,0,0,3,0,0,0,0,0,6,-1,77,-79,0,91,90,-6,84,"23,438","2,699",0,"17,691","43,827","1,220","45,048"
21-Nov-03,33,86,0,0,0,16,0,0,0,0,-73,11,-7,97,-69,0,5,33,-11,22,"23,535","2,630",0,"17,696","43,861","1,209","45,070"
24-Nov-03,72,96,0,0,0,-39,0,0,0,1,0,15,-2,-114,167,0,19,72,-16,56,"23,420","2,797",0,"17,715","43,933","1,194","45,126"
25-Nov-03,93,77,0,0,0,0,0,0,0,0,0,12,3,4,5,0,84,93,-12,81,"23,424","2,802",0,"17,800","44,026","1,182","45,208"
26-Nov-03,24,96,0,0,0,13,0,0,2,0,-94,5,1,-47,122,0,-51,24,-6,19,"23,377","2,924",0,"17,749","44,050","1,176","45,227"
27-Nov-03,7,-3,0,0,0,8,0,0,0,0,0,1,0,-9,144,0,-128,7,-1,6,"23,368","3,068",0,"17,621","44,057","1,175","45,232"
28-Nov-03,100,-1,0,0,0,7,0,0,1,0,92,10,-10,154,101,0,-155,100,-11,89,"23,522","3,169",0,"17,467","44,157","1,164","45,322"
1-Dec-03,108,88,0,0,0,-15,0,0,0,1,0,6,27,281,-8,0,-165,108,-6,101,"23,803","3,161",0,"17,301","44,265","1,158","45,423"
2-Dec-03,39,89,0,0,0,-1,0,0,-1,-53,0,6,0,202,19,0,-182,39,-6,34,"24,005","3,180",0,"17,120","44,305","1,152","45,457"
3-Dec-03,56,101,0,0,0,16,0,0,0,0,-66,6,-1,207,33,0,-184,56,-6,50,"24,212","3,213",0,"16,936","44,360","1,146","45,506"
4-Dec-03,71,96,0,0,0,-17,0,0,0,0,0,3,-11,236,24,0,-189,71,-3,68,"24,448","3,237",0,"16,747","44,431","1,143","45,575"
5-Dec-03,117,83,0,0,0,-3,0,0,0,0,0,4,32,514,-207,0,-190,117,-4,113,"24,962","3,030",0,"16,557","44,549","1,139","45,688"
9-Dec-03,132,120,0,0,0,2,0,0,0,2,0,7,1,-54,299,0,-113,132,-7,125,"24,908","3,329",0,"16,443","44,681","1,132","45,813"
10-Dec-03,4,105,0,0,0,4,0,0,-2,0,-101,5,-8,57,-114,0,61,4,-5,-1,"24,965","3,215",0,"16,505","44,685","1,127","45,812"
11-Dec-03,40,138,0,0,0,-95,0,0,0,0,0,3,-6,63,-70,0,47,40,-3,37,"25,028","3,145",0,"16,552","44,725","1,124","45,849"
12-Dec-03,223,92,0,0,0,116,0,0,-2,0,4,9,3,85,-53,0,190,223,-12,211,"25,114","3,092",0,"16,742","44,948","1,112","46,060"
15-Dec-03,87,146,"-1,180","1,100",0,3,0,0,0,1,0,6,11,-72,128,0,31,87,-6,81,"25,042","3,220",0,"16,773","45,035","1,106","46,141"
16-Dec-03,70,120,0,0,0,-16,0,0,0,0,0,1,-35,-4,-27,0,102,70,-1,69,"25,037","3,193",0,"16,875","45,105","1,105","46,210"
17-Dec-03,208,119,0,0,0,-2,0,0,0,0,83,6,2,67,-35,0,176,208,-6,202,"25,104","3,158",0,"17,051","45,313","1,099","46,412"
18-Dec-03,128,118,0,0,0,-1,0,0,0,0,0,3,8,205,12,0,-89,128,-3,125,"25,309","3,170",0,"16,962","45,441","1,097","46,538"
19-Dec-03,177,123,-173,164,0,40,0,0,3,0,0,8,12,320,43,0,-186,177,-8,169,"25,629","3,213",0,"16,776","45,618","1,089","46,707"
22-Dec-03,120,118,0,0,0,-9,0,0,0,1,1,11,-2,267,208,0,-354,120,-19,101,"25,896","3,421",0,"16,422","45,738","1,070","46,808"
23-Dec-03,673,117,0,0,0,-134,0,0,0,0,0,689,0,341,28,0,304,673,-690,-17,"26,236","3,449",0,"16,726","46,411",380,"46,791"
24-Dec-03,-4,-2,0,0,0,79,0,0,0,0,-89,9,-2,52,126,0,-183,-4,-9,-13,"26,289","3,575",0,"16,543","46,406",371,"46,778"
26-Dec-03,201,121,0,0,0,72,0,0,0,1,0,7,2,236,24,0,-59,201,-14,188,"26,525","3,599",0,"16,484","46,608",357,"46,965"
29-Dec-03,146,121,0,0,0,9,0,0,0,1,0,18,-3,29,99,0,19,146,-18,128,"26,554","3,698",0,"16,503","46,754",339,"47,093"
30-Dec-03,-191,117,800,"-1,100",0,-97,0,0,0,0,0,52,38,155,-58,0,-288,-191,-52,-243,"26,709","3,640",0,"16,215","46,564",287,"46,850"
31-Dec-03,-173,-3,0,0,0,0,0,0,0,0,-168,0,-2,-78,45,0,-140,-173,0,-173,"26,631","3,685",0,"16,075","46,391",287,"46,678"
2-Jan-04,356,106,0,0,0,103,0,0,1,1,0,144,0,-96,147,0,305,356,-255,101,"26,535","3,832",0,"16,380","46,747",32,"46,779"
5-Jan-04,11,101,0,0,0,-2,3,0,0,-62,0,0,-29,-90,46,0,55,11,0,11,"26,445","3,878",0,"16,435","46,758",32,"46,790"
6-Jan-04,116,97,0,0,0,-3,0,0,0,0,2,0,18,-33,-81,0,229,116,0,115,"26,413","3,797",0,"16,664","46,874",32,"46,906"
7-Jan-04,-119,103,0,0,0,1,0,0,0,0,-224,0,-1,65,-195,0,11,-119,-4,-123,"26,477","3,602",0,"16,676","46,755",28,"46,783"
8-Jan-04,114,102,0,0,0,7,-3,0,0,0,1,0,6,236,-283,0,161,114,0,114,"26,713","3,319",0,"16,837","46,869",28,"46,897"
9-Jan-04,105,101,0,0,0,0,0,0,0,0,1,0,3,25,-113,0,193,105,0,105,"26,738","3,206",0,"17,030","46,974",28,"47,002"
12-Jan-04,79,83,0,0,0,-4,0,0,0,1,1,0,-2,-205,98,0,186,79,0,79,"26,533","3,304",0,"17,216","47,053",28,"47,081"
13-Jan-04,-134,85,0,0,0,-180,0,0,0,0,0,0,-39,-327,65,0,128,-134,0,-134,"26,207","3,369",0,"17,344","46,920",28,"46,947"
14-Jan-04,-18,90,-120,0,0,78,-1,0,0,0,-65,0,0,-80,-187,0,248,-18,0,-18,"26,127","3,182",0,"17,592","46,902",27,"46,929"
15-Jan-04,165,83,0,0,0,80,0,0,0,0,1,0,1,-74,-76,0,314,165,0,164,"26,053","3,106",0,"17,907","47,066",27,"47,093"
16-Jan-04,92,89,0,0,0,-14,0,0,0,0,18,0,-1,-206,18,0,280,92,0,92,"25,848","3,124",0,"18,186","47,158",27,"47,185"
19-Jan-04,61,-2,0,0,0,62,0,0,0,1,0,0,0,-92,-13,0,165,61,-7,53,"25,756","3,111",0,"18,352","47,219",20,"47,239"
20-Jan-04,59,74,-20,0,0,-4,0,0,0,0,0,0,9,-162,-76,0,297,59,-1,58,"25,594","3,035",0,"18,649","47,278",19,"47,297"
21-Jan-04,-175,74,0,0,0,11,0,0,0,1,-309,0,48,-114,-71,0,9,-175,0,-175,"25,480","2,964",0,"18,659","47,103",19,"47,122"
22-Jan-04,-179,62,0,0,0,-86,-156,0,0,0,1,0,0,-55,-91,0,-33,-179,0,-179,"25,426","2,873",0,"18,625","46,924",19,"46,943"
23-Jan-04,156,82,0,0,0,70,0,0,0,0,0,0,3,-12,-62,0,230,156,0,156,"25,414","2,811",0,"18,855","47,080",19,"47,099"
26-Jan-04,60,54,0,0,0,4,0,0,0,1,2,0,-2,-107,88,0,79,60,0,60,"25,307","2,899",0,"18,934","47,140",19,"47,159"
27-Jan-04,54,58,0,0,0,-7,0,0,0,0,0,0,3,-82,-61,0,197,54,0,54,"25,225","2,838",0,"19,131","47,194",19,"47,213"
28-Jan-04,-293,60,0,0,0,4,0,0,0,0,-374,11,5,-9,57,0,-341,-293,-11,-304,"25,215","2,895",0,"18,791","46,901",8,"46,909"
29-Jan-04,35,63,-35,0,0,-2,0,0,0,0,7,0,1,111,68,0,-144,35,0,35,"25,326","2,963",0,"18,647","46,936",8,"46,944"
30-Jan-04,57,60,-25,0,0,8,0,0,0,0,3,0,11,198,59,0,-199,57,-3,55,"25,524","3,022",0,"18,447","46,993",5,"46,999"
2-Feb-04,41,41,0,0,0,-9,0,0,0,2,2,0,6,266,-12,0,-213,41,0,41,"25,790","3,010",0,"18,235","47,035",5,"47,040"
3-Feb-04,324,29,0,0,0,363,0,0,-2,-64,0,0,-3,127,-24,0,221,324,0,324,"25,917","2,986",0,"18,456","47,359",5,"47,364"
4-Feb-04,-159,46,0,0,0,-8,0,0,0,0,-218,0,20,140,-19,0,-279,-159,0,-159,"26,057","2,967",0,"18,177","47,201",5,"47,206"
5-Feb-04,1,32,0,0,0,-4,0,0,0,0,2,0,-29,300,-31,0,-268,1,0,1,"26,357","2,936",0,"17,909","47,201",5,"47,206"
6-Feb-04,-337,31,-370,0,0,-3,0,0,0,0,1,0,4,318,-111,0,-544,-337,0,-338,"26,675","2,825",0,"17,365","46,864",5,"46,869"
9-Feb-04,70,14,0,0,0,4,0,0,0,1,1,0,49,28,129,0,-87,70,0,70,"26,703","2,954",0,"17,277","46,934",5,"46,939"
10-Feb-04,24,31,0,0,0,-6,1,0,0,0,0,0,-2,-124,-25,0,173,24,0,24,"26,578","2,929",0,"17,451","46,958",5,"46,963"
11-Feb-04,-208,17,0,0,0,-36,0,0,0,0,-202,0,14,-167,31,0,-71,-208,0,-208,"26,411","2,960",0,"17,379","46,750",5,"46,755"
12-Feb-04,-61,29,0,0,0,-50,1,0,0,0,0,0,-41,-113,-20,0,71,-61,0,-61,"26,298","2,940",0,"17,450","46,689",5,"46,693"
13-Feb-04,110,18,0,0,0,4,0,0,0,0,83,0,4,-56,-54,0,220,110,-1,109,"26,243","2,886",0,"17,670","46,799",4,"46,803"
16-Feb-04,-47,-4,0,0,0,-44,0,0,0,1,0,0,-1,-226,143,0,36,-47,0,-47,"26,017","3,029",0,"17,706","46,752",4,"46,756"
17-Feb-04,44,47,0,0,0,-4,0,0,0,0,0,0,0,-163,-90,0,297,44,0,44,"25,854","2,939",0,"18,003","46,796",4,"46,800"
18-Feb-04,-160,10,0,0,0,55,0,0,0,0,-242,0,16,-97,-83,0,20,-160,0,-160,"25,757","2,856",0,"18,023","46,636",4,"46,640"
19-Feb-04,23,33,0,0,0,-18,0,0,0,0,2,0,5,-76,20,0,78,23,0,23,"25,681","2,876",0,"18,102","46,659",4,"46,663"
20-Feb-04,173,17,-30,0,0,82,0,0,0,0,105,0,-1,64,-152,0,260,173,-1,172,"25,745","2,724",0,"18,362","46,831",3,"46,834"
23-Feb-04,53,30,0,0,0,18,0,0,0,1,0,0,3,-132,142,0,43,53,0,53,"25,613","2,866",0,"18,405","46,884",3,"46,887"
24-Feb-04,30,29,0,0,0,-1,0,0,0,0,0,0,2,-68,0,0,98,30,0,30,"25,545","2,866",0,"18,503","46,914",3,"46,917"
25-Feb-04,-48,30,0,0,0,-4,0,0,0,0,-100,0,25,-45,62,0,-65,-48,0,-48,"25,501","2,928",0,"18,438","46,866",3,"46,869"
26-Feb-04,8,29,0,0,0,-22,0,0,0,0,0,0,1,56,160,0,-208,8,0,8,"25,557","3,088",0,"18,230","46,874",3,"46,877"
27-Feb-04,18,31,0,0,0,-6,0,0,0,0,0,0,-7,185,6,0,-172,18,-1,18,"25,741","3,094",0,"18,057","46,893",2,"46,895"
1-Mar-04,0,25,-170,0,0,9,0,0,0,107,0,0,29,264,-9,0,-255,0,0,0,"26,005","3,085",0,"17,802","46,893",2,"46,895"
2-Mar-04,-159,34,0,0,0,-6,0,0,-132,-56,0,0,1,158,6,0,-323,-159,-1,-160,"26,164","3,091",0,"17,479","46,734",1,"46,735"
3-Mar-04,-127,30,0,0,0,6,-1,0,0,0,-208,0,46,127,31,0,-285,-127,0,-127,"26,291","3,122",0,"17,194","46,606",1,"46,608"
4-Mar-04,-3,24,0,0,0,3,1,0,0,0,0,0,-31,271,-10,0,-264,-3,0,-3,"26,562","3,112",0,"16,930","46,604",1,"46,605"
5-Mar-04,39,37,0,0,0,0,0,0,0,0,0,0,2,379,-153,0,-187,39,0,39,"26,941","2,959",0,"16,743","46,643",1,"46,644"
8-Mar-04,22,26,0,0,0,-5,0,0,0,1,0,0,0,108,15,0,-101,22,0,22,"27,049","2,974",0,"16,641","46,664",1,"46,666"
9-Mar-04,"-3,239",60,"-9,149","4,591","1,000",-3,0,0,0,0,0,0,262,-100,38,0,"-3,177","-3,239",0,"-3,239","26,949","3,012",0,"13,464","43,425",1,"43,427"
10-Mar-04,-20,55,0,0,0,-10,0,0,0,3,-68,0,-1,-157,8,0,129,-20,0,-20,"26,793","3,020",0,"13,593","43,406",1,"43,407"
11-Mar-04,58,62,0,0,0,1,0,0,0,-4,0,0,0,-82,14,0,127,58,0,58,"26,710","3,034",0,"13,720","43,464",1,"43,465"
12-Mar-04,54,56,0,0,0,-6,0,0,0,2,0,0,2,-65,-59,0,179,54,-1,53,"26,645","2,975",0,"13,899","43,518",0,"43,518"
15-Mar-04,-284,61,-314,0,0,-8,0,0,0,1,12,0,-36,-261,155,0,-178,-284,0,-284,"26,384","3,130",0,"13,721","43,235",0,"43,235"
16-Mar-04,67,58,0,0,0,3,0,0,0,2,5,0,-1,-159,68,0,157,67,0,67,"26,225","3,198",0,"13,878","43,301",0,"43,301"
17-Mar-04,273,58,0,0,0,-6,0,0,0,33,129,0,58,-175,-35,0,482,273,0,273,"26,051","3,163",0,"14,360","43,574",0,"43,574"
18-Mar-04,65,58,0,0,0,5,0,0,0,0,3,0,-1,-100,-99,0,265,65,0,65,"25,950","3,064",0,"14,625","43,639",0,"43,639"
19-Mar-04,-792,58,-940,0,0,55,0,0,0,0,0,0,34,12,-123,0,-682,-792,0,-792,"25,963","2,941",0,"13,943","42,847",0,"42,847"
22-Mar-04,77,70,0,0,0,7,0,0,0,1,0,0,-1,-158,98,0,136,77,0,77,"25,805","3,039",0,"14,080","42,924",0,"42,924"
23-Mar-04,85,73,0,0,0,-3,0,0,0,0,3,0,12,-104,-25,0,214,85,0,85,"25,701","3,014",0,"14,294","43,009",0,"43,009"
24-Mar-04,-84,74,0,0,0,-2,0,0,0,10,-189,0,21,-63,-48,0,26,-84,0,-84,"25,638","2,966",0,"14,320","42,924",0,"42,924"
25-Mar-04,"1,564",71,"6,591","-5,091",0,-10,0,0,0,0,4,0,0,-48,11,0,"1,602","1,564",0,"1,564","25,590","2,977",0,"15,922","44,489",0,"44,489"
26-Mar-04,670,70,0,0,0,597,4,0,0,0,0,0,0,59,15,0,596,670,0,670,"25,649","2,992",0,"16,518","45,159",0,"45,159"
29-Mar-04,67,88,0,0,0,-4,-1,0,0,1,0,0,-16,-3,178,0,-108,67,0,67,"25,646","3,170",0,"16,410","45,226",0,"45,226"
30-Mar-04,84,86,0,0,0,-8,1,0,0,0,3,0,1,-51,280,0,-145,84,0,84,"25,595","3,450",0,"16,265","45,310",0,"45,310"
31-Mar-04,323,85,0,0,0,285,-4,0,0,0,-35,0,-8,100,137,0,86,323,0,323,"25,695","3,587",0,"16,351","45,633",0,"45,633"
1-Apr-04,135,100,0,0,0,17,3,0,0,0,5,0,9,366,-97,0,-134,135,0,135,"26,061","3,490",0,"16,217","45,768",0,"45,768"
2-Apr-04,-86,99,0,0,0,-2,0,0,-134,-57,4,0,5,471,-15,0,-541,-86,0,-86,"26,532","3,475",0,"15,675","45,682",0,"45,682"
6-Apr-04,76,101,0,0,0,4,1,0,0,2,0,0,-32,307,190,0,-421,76,0,76,"26,839","3,665",0,"15,254","45,758",0,"45,758"
7-Apr-04,-98,119,0,0,0,0,1,0,0,0,-248,0,31,182,-97,0,-183,-98,0,-98,"27,021","3,568",0,"15,071","45,660",0,"45,660"
12-Apr-04,125,118,0,0,0,1,1,0,0,2,4,0,-1,-331,125,0,331,125,0,125,"26,690","3,693",0,"15,403","45,785",0,"45,785"
13-Apr-04,91,134,0,0,0,-8,0,0,0,0,1,0,-36,-158,-279,0,528,91,0,91,"26,531","3,414",0,"15,931","45,876",0,"45,876"
14-Apr-04,-50,128,0,0,0,-15,0,0,1,7,-169,0,-1,-139,-145,0,234,-50,0,-50,"26,393","3,269",0,"16,165","45,827",0,"45,827"
15-Apr-04,-5,127,-150,0,0,3,-1,0,0,0,4,0,12,-142,-13,0,150,-5,0,-5,"26,250","3,256",0,"16,315","45,821",0,"45,821"
16-Apr-04,139,123,0,0,0,-6,-1,0,0,0,9,0,15,-104,-77,0,320,139,0,139,"26,146","3,179",0,"16,635","45,961",0,"45,961"
19-Apr-04,191,130,0,0,0,54,-1,0,0,10,1,0,-3,-200,73,0,318,191,0,191,"25,946","3,252",0,"16,953","46,151",0,"46,151"
20-Apr-04,74,132,0,0,0,-56,-1,0,0,-3,3,0,-2,-50,-153,0,277,74,0,74,"25,896","3,099",0,"17,230","46,225",0,"46,225"
21-Apr-04,35,124,0,0,0,67,-2,0,0,0,-145,0,-10,-44,-107,0,186,35,0,35,"25,852","2,992",0,"17,416","46,260",0,"46,260"
22-Apr-04,47,135,0,0,0,-72,-25,0,0,0,9,0,0,13,-89,0,123,47,0,47,"25,865","2,903",0,"17,540","46,308",0,"46,308"
23-Apr-04,268,124,0,0,0,62,0,0,0,76,2,0,4,46,-96,0,318,268,0,268,"25,911","2,807",0,"17,857","46,575",0,"46,575"
26-Apr-04,146,135,0,0,0,3,0,0,0,7,3,0,-2,-138,198,0,86,146,0,146,"25,773","3,005",0,"17,943","46,721",0,"46,721"
27-Apr-04,97,127,0,0,0,-39,0,0,1,1,7,0,1,-33,32,0,98,97,0,97,"25,740","3,037",0,"18,041","46,818",0,"46,818"
28-Apr-04,-12,138,0,0,0,-4,0,0,0,0,-150,0,2,-55,147,0,-104,-12,0,-12,"25,685","3,184",0,"17,937","46,806",0,"46,806"
29-Apr-04,129,127,0,0,0,5,0,0,0,1,-2,0,-1,130,251,0,-252,129,0,129,"25,814","3,435",0,"17,685","46,935",0,"46,935"
